,Currency,Exchange,day,month,year
6562,AUD,1.3539,5,8,2018
6563,EUR,0.863,5,8,2018
6564,GBP,0.7685,5,8,2018
6565,USD,1.0,6,8,2018
6566,CAD,1.3023,6,8,2018
6567,AUD,1.354,6,8,2018
6568,EUR,0.8663,6,8,2018
6569,GBP,0.7735,6,8,2018
6570,USD,1.0,7,8,2018
6571,CAD,1.2969,7,8,2018
6572,AUD,1.3445,7,8,2018
6573,EUR,0.8619,7,8,2018
6574,GBP,0.7713,7,8,2018
6575,USD,1.0,8,8,2018
6576,CAD,1.308,8,8,2018
6577,AUD,1.3502,8,8,2018
6578,EUR,0.8629,8,8,2018
6579,GBP,0.7773,8,8,2018
6580,USD,1.0,9,8,2018
6581,CAD,1.3035,9,8,2018
6582,AUD,1.3479,9,8,2018
6583,EUR,0.8626,9,8,2018
6584,GBP,0.7758,9,8,2018
6585,USD,1.0,10,8,2018
6586,CAD,1.3095,10,8,2018
6587,AUD,1.3683,10,8,2018
6588,EUR,0.8729,10,8,2018
6589,GBP,0.7828,10,8,2018
6590,USD,1.0,11,8,2018
6591,CAD,1.3095,11,8,2018
6592,AUD,1.3683,11,8,2018
6593,EUR,0.8729,11,8,2018
6594,GBP,0.7828,11,8,2018
6595,USD,1.0,12,8,2018
6596,CAD,1.3095,12,8,2018
6597,AUD,1.3683,12,8,2018
6598,EUR,0.8729,12,8,2018
6599,GBP,0.7828,12,8,2018
6600,USD,1.0,13,8,2018
6601,CAD,1.3151,13,8,2018
6602,AUD,1.3742,13,8,2018
6603,EUR,0.877,13,8,2018
6604,GBP,0.7834,13,8,2018
6605,USD,1.0,14,8,2018
6606,CAD,1.3071,14,8,2018
6607,AUD,1.3761,14,8,2018
6608,EUR,0.8767,14,8,2018
6609,GBP,0.7829,14,8,2018
6610,USD,1.0,15,8,2018
6611,CAD,1.3102,15,8,2018
6612,AUD,1.3841,15,8,2018
6613,EUR,0.8833,15,8,2018
6614,GBP,0.7873,15,8,2018
6615,USD,1.0,16,8,2018
6616,CAD,1.3142,16,8,2018
6617,AUD,1.3762,16,8,2018
6618,EUR,0.8795,16,8,2018
6619,GBP,0.7871,16,8,2018
6620,USD,1.0,17,8,2018
6621,CAD,1.3147,17,8,2018
6622,AUD,1.3756,17,8,2018
6623,EUR,0.8779,17,8,2018
6624,GBP,0.7864,17,8,2018
6625,USD,1.0,18,8,2018
6626,CAD,1.3147,18,8,2018
6627,AUD,1.3756,18,8,2018
6628,EUR,0.8779,18,8,2018
6629,GBP,0.7864,18,8,2018
6630,USD,1.0,19,8,2018
6631,CAD,1.3147,19,8,2018
6632,AUD,1.3756,19,8,2018
6633,EUR,0.8779,19,8,2018
6634,GBP,0.7864,19,8,2018
6635,USD,1.0,20,8,2018
6636,CAD,1.3071,20,8,2018
6637,AUD,1.3687,20,8,2018
6638,EUR,0.8757,20,8,2018
6639,GBP,0.7835,20,8,2018
6640,USD,1.0,21,8,2018
6641,CAD,1.3022,21,8,2018
6642,AUD,1.3612,21,8,2018
6643,EUR,0.8694,21,8,2018
6644,GBP,0.7802,21,8,2018
6645,USD,1.0,22,8,2018
6646,CAD,1.3022,22,8,2018
6647,AUD,1.3589,22,8,2018
6648,EUR,0.8609,22,8,2018
6649,GBP,0.7742,22,8,2018
6650,USD,1.0,23,8,2018
6651,CAD,1.3031,23,8,2018
6652,AUD,1.3721,23,8,2018
6653,EUR,0.8636,23,8,2018
6654,GBP,0.7762,23,8,2018
6655,USD,1.0,24,8,2018
6656,CAD,1.3068,24,8,2018
6657,AUD,1.3693,24,8,2018
6658,EUR,0.863,24,8,2018
6659,GBP,0.7784,24,8,2018
6660,USD,1.0,25,8,2018
6661,CAD,1.3068,25,8,2018
6662,AUD,1.3693,25,8,2018
6663,EUR,0.863,25,8,2018
6664,GBP,0.7784,25,8,2018
6665,USD,1.0,26,8,2018
6666,CAD,1.3068,26,8,2018
6667,AUD,1.3693,26,8,2018
6668,EUR,0.863,26,8,2018
6669,GBP,0.7784,26,8,2018
6670,USD,1.0,27,8,2018
6671,CAD,1.3051,27,8,2018
6672,AUD,1.3656,27,8,2018
6673,EUR,0.8596,27,8,2018
6674,GBP,0.7768,27,8,2018
6675,USD,1.0,28,8,2018
6676,CAD,1.2919,28,8,2018
6677,AUD,1.3599,28,8,2018
6678,EUR,0.854,28,8,2018
6679,GBP,0.7744,28,8,2018
6680,USD,1.0,29,8,2018
6681,CAD,1.2944,29,8,2018
6682,AUD,1.3713,29,8,2018
6683,EUR,0.8576,29,8,2018
6684,GBP,0.7762,29,8,2018
6685,USD,1.0,30,8,2018
6686,CAD,1.2929,30,8,2018
6687,AUD,1.3697,30,8,2018
6688,EUR,0.8553,30,8,2018
6689,GBP,0.7677,30,8,2018
6690,USD,1.0,31,8,2018
6691,CAD,1.3039,31,8,2018
6692,AUD,1.3843,31,8,2018
6693,EUR,0.8583,31,8,2018
6694,GBP,0.7702,31,8,2018
6695,USD,1.0,1,9,2018
6696,CAD,1.3039,1,9,2018
6697,AUD,1.3843,1,9,2018
6698,EUR,0.8583,1,9,2018
6699,GBP,0.7702,1,9,2018
6700,USD,1.0,2,9,2018
6701,CAD,1.3039,2,9,2018
6702,AUD,1.3843,2,9,2018
6703,EUR,0.8583,2,9,2018
6704,GBP,0.7702,2,9,2018
6705,USD,1.0,3,9,2018
6706,CAD,1.3072,3,9,2018
6707,AUD,1.3876,3,9,2018
6708,EUR,0.8614,3,9,2018
6709,GBP,0.7766,3,9,2018
6710,USD,1.0,4,9,2018
6711,CAD,1.3176,4,9,2018
6712,AUD,1.3917,4,9,2018
6713,EUR,0.8649,4,9,2018
6714,GBP,0.7789,4,9,2018
6715,USD,1.0,5,9,2018
6716,CAD,1.3178,5,9,2018
6717,AUD,1.3939,5,9,2018
6718,EUR,0.8634,5,9,2018
6719,GBP,0.7799,5,9,2018
6720,USD,1.0,6,9,2018
6721,CAD,1.3184,6,9,2018
6722,AUD,1.3894,6,9,2018
6723,EUR,0.8595,6,9,2018
6724,GBP,0.7721,6,9,2018
6725,USD,1.0,7,9,2018
6726,CAD,1.3119,7,9,2018
6727,AUD,1.3964,7,9,2018
6728,EUR,0.861,7,9,2018
6729,GBP,0.7686,7,9,2018
6730,USD,1.0,8,9,2018
6731,CAD,1.3119,8,9,2018
6732,AUD,1.3964,8,9,2018
6733,EUR,0.861,8,9,2018
6734,GBP,0.7686,8,9,2018
6735,USD,1.0,9,9,2018
6736,CAD,1.3119,9,9,2018
6737,AUD,1.3964,9,9,2018
6738,EUR,0.861,9,9,2018
6739,GBP,0.7686,9,9,2018
6740,USD,1.0,10,9,2018
6741,CAD,1.3195,10,9,2018
6742,AUD,1.405,10,9,2018
6743,EUR,0.8642,10,9,2018
6744,GBP,0.7721,10,9,2018
6745,USD,1.0,11,9,2018
6746,CAD,1.316,11,9,2018
6747,AUD,1.4092,11,9,2018
6748,EUR,0.864,11,9,2018
6749,GBP,0.7696,11,9,2018
6750,USD,1.0,12,9,2018
6751,CAD,1.3066,12,9,2018
6752,AUD,1.4042,12,9,2018
6753,EUR,0.8632,12,9,2018
6754,GBP,0.7685,12,9,2018
6755,USD,1.0,13,9,2018
6756,CAD,1.3005,13,9,2018
6757,AUD,1.3913,13,9,2018
6758,EUR,0.8606,13,9,2018
6759,GBP,0.7659,13,9,2018
6760,USD,1.0,14,9,2018
6761,CAD,1.3009,14,9,2018
6762,AUD,1.3911,14,9,2018
6763,EUR,0.8555,14,9,2018
6764,GBP,0.7634,14,9,2018
6765,USD,1.0,15,9,2018
6766,CAD,1.3009,15,9,2018
6767,AUD,1.3911,15,9,2018
6768,EUR,0.8555,15,9,2018
6769,GBP,0.7634,15,9,2018
6770,USD,1.0,16,9,2018
6771,CAD,1.3009,16,9,2018
6772,AUD,1.3911,16,9,2018
6773,EUR,0.8555,16,9,2018
6774,GBP,0.7634,16,9,2018
6775,USD,1.0,17,9,2018
6776,CAD,1.3018,17,9,2018
6777,AUD,1.393,17,9,2018
6778,EUR,0.8568,17,9,2018
6779,GBP,0.7615,17,9,2018
6780,USD,1.0,18,9,2018
6781,CAD,1.3026,18,9,2018
6782,AUD,1.3887,18,9,2018
6783,EUR,0.8549,18,9,2018
6784,GBP,0.7606,18,9,2018
6785,USD,1.0,19,9,2018
6786,CAD,1.2973,19,9,2018
6787,AUD,1.3807,19,9,2018
6788,EUR,0.8571,19,9,2018
6789,GBP,0.7612,19,9,2018
6790,USD,1.0,20,9,2018
6791,CAD,1.2893,20,9,2018
6792,AUD,1.3729,20,9,2018
6793,EUR,0.8497,20,9,2018
6794,GBP,0.7527,20,9,2018
6795,USD,1.0,21,9,2018
6796,CAD,1.2924,21,9,2018
6797,AUD,1.3738,21,9,2018
6798,EUR,0.8504,21,9,2018
6799,GBP,0.7603,21,9,2018
6800,USD,1.0,22,9,2018
6801,CAD,1.2924,22,9,2018
6802,AUD,1.3738,22,9,2018
6803,EUR,0.8504,22,9,2018
6804,GBP,0.7603,22,9,2018
6805,USD,1.0,23,9,2018
6806,CAD,1.2924,23,9,2018
6807,AUD,1.3738,23,9,2018
6808,EUR,0.8504,23,9,2018
6809,GBP,0.7603,23,9,2018
6810,USD,1.0,24,9,2018
6811,CAD,1.2937,24,9,2018
6812,AUD,1.3749,24,9,2018
6813,EUR,0.8494,24,9,2018
6814,GBP,0.7599,24,9,2018
6815,USD,1.0,25,9,2018
6816,CAD,1.2959,25,9,2018
6817,AUD,1.3784,25,9,2018
6818,EUR,0.8491,25,9,2018
6819,GBP,0.7593,25,9,2018
6820,USD,1.0,26,9,2018
6821,CAD,1.2962,26,9,2018
6822,AUD,1.3804,26,9,2018
6823,EUR,0.852,26,9,2018
6824,GBP,0.759,26,9,2018
6825,USD,1.0,27,9,2018
6826,CAD,1.307,27,9,2018
6827,AUD,1.3838,27,9,2018
6828,EUR,0.8542,27,9,2018
6829,GBP,0.76,27,9,2018
6830,USD,1.0,28,9,2018
6831,CAD,1.3013,28,9,2018
6832,AUD,1.3863,28,9,2018
6833,EUR,0.8639,28,9,2018
6834,GBP,0.7665,28,9,2018
6835,USD,1.0,29,9,2018
6836,CAD,1.3013,29,9,2018
6837,AUD,1.3863,29,9,2018
6838,EUR,0.8639,29,9,2018
6839,GBP,0.7665,29,9,2018
6840,USD,1.0,30,9,2018
6841,CAD,1.3013,30,9,2018
6842,AUD,1.3863,30,9,2018
6843,EUR,0.8639,30,9,2018
6844,GBP,0.7665,30,9,2018
6845,USD,1.0,1,10,2018
6846,CAD,1.281,1,10,2018
6847,AUD,1.3846,1,10,2018
6848,EUR,0.8616,1,10,2018
6849,GBP,0.7675,1,10,2018
6850,USD,1.0,2,10,2018
6851,CAD,1.2817,2,10,2018
6852,AUD,1.3931,2,10,2018
6853,EUR,0.8663,2,10,2018
6854,GBP,0.7714,2,10,2018
6855,USD,1.0,3,10,2018
6856,CAD,1.2833,3,10,2018
6857,AUD,1.3982,3,10,2018
6858,EUR,0.866,3,10,2018
6859,GBP,0.7698,3,10,2018
6860,USD,1.0,4,10,2018
6861,CAD,1.2867,4,10,2018
6862,AUD,1.4114,4,10,2018
6863,EUR,0.8694,4,10,2018
6864,GBP,0.7701,4,10,2018
6865,USD,1.0,5,10,2018
6866,CAD,1.2917,5,10,2018
6867,AUD,1.414,5,10,2018
6868,EUR,0.8691,5,10,2018
6869,GBP,0.7663,5,10,2018
6870,USD,1.0,6,10,2018
6871,CAD,1.2917,6,10,2018
6872,AUD,1.414,6,10,2018
6873,EUR,0.8691,6,10,2018
6874,GBP,0.7663,6,10,2018
6875,USD,1.0,7,10,2018
6876,CAD,1.2917,7,10,2018
6877,AUD,1.414,7,10,2018
6878,EUR,0.8691,7,10,2018
6879,GBP,0.7663,7,10,2018
6880,USD,1.0,8,10,2018
6881,CAD,1.2994,8,10,2018
6882,AUD,1.4151,8,10,2018
6883,EUR,0.8712,8,10,2018
6884,GBP,0.7668,8,10,2018
6885,USD,1.0,9,10,2018
6886,CAD,1.2996,9,10,2018
6887,AUD,1.417,9,10,2018
6888,EUR,0.8745,9,10,2018
6889,GBP,0.7668,9,10,2018
6890,USD,1.0,10,10,2018
6891,CAD,1.2963,10,10,2018
6892,AUD,1.4092,10,10,2018
6893,EUR,0.8696,10,10,2018
6894,GBP,0.7604,10,10,2018
6895,USD,1.0,11,10,2018
6896,CAD,1.3047,11,10,2018
6897,AUD,1.4094,11,10,2018
6898,EUR,0.8639,11,10,2018
6899,GBP,0.7559,11,10,2018
6900,USD,1.0,12,10,2018
6901,CAD,1.3007,12,10,2018
6902,AUD,1.4028,12,10,2018
6903,EUR,0.864,12,10,2018
6904,GBP,0.7572,12,10,2018
6905,USD,1.0,13,10,2018
6906,CAD,1.3007,13,10,2018
6907,AUD,1.4028,13,10,2018
6908,EUR,0.864,13,10,2018
6909,GBP,0.7572,13,10,2018
6910,USD,1.0,14,10,2018
6911,CAD,1.3007,14,10,2018
6912,AUD,1.4028,14,10,2018
6913,EUR,0.864,14,10,2018
6914,GBP,0.7572,14,10,2018
6915,USD,1.0,15,10,2018
6916,CAD,1.3026,15,10,2018
6917,AUD,1.4015,15,10,2018
6918,EUR,0.8635,15,10,2018
6919,GBP,0.7603,15,10,2018
6920,USD,1.0,16,10,2018
6921,CAD,1.2954,16,10,2018
6922,AUD,1.4018,16,10,2018
6923,EUR,0.863,16,10,2018
6924,GBP,0.756,16,10,2018
6925,USD,1.0,17,10,2018
6926,CAD,1.2972,17,10,2018
6927,AUD,1.4042,17,10,2018
6928,EUR,0.8673,17,10,2018
6929,GBP,0.7627,17,10,2018
6930,USD,1.0,18,10,2018
6931,CAD,1.3046,18,10,2018
6932,AUD,1.401,18,10,2018
6933,EUR,0.8692,18,10,2018
6934,GBP,0.7635,18,10,2018
6935,USD,1.0,19,10,2018
6936,CAD,1.3031,19,10,2018
6937,AUD,1.4006,19,10,2018
6938,EUR,0.8718,19,10,2018
6939,GBP,0.7674,19,10,2018
6940,USD,1.0,20,10,2018
6941,CAD,1.3031,20,10,2018
6942,AUD,1.4006,20,10,2018
6943,EUR,0.8718,20,10,2018
6944,GBP,0.7674,20,10,2018
6945,USD,1.0,21,10,2018
6946,CAD,1.3031,21,10,2018
6947,AUD,1.4006,21,10,2018
6948,EUR,0.8718,21,10,2018
6949,GBP,0.7674,21,10,2018
6950,USD,1.0,22,10,2018
6951,CAD,1.3089,22,10,2018
6952,AUD,1.4081,22,10,2018
6953,EUR,0.87,22,10,2018
6954,GBP,0.7693,22,10,2018
6955,USD,1.0,23,10,2018
6956,CAD,1.3109,23,10,2018
6957,AUD,1.4151,23,10,2018
6958,EUR,0.8712,23,10,2018
6959,GBP,0.7676,23,10,2018
6960,USD,1.0,24,10,2018
6961,CAD,1.3083,24,10,2018
6962,AUD,1.4107,24,10,2018
6963,EUR,0.878,24,10,2018
6964,GBP,0.7747,24,10,2018
6965,USD,1.0,25,10,2018
6966,CAD,1.3046,25,10,2018
6967,AUD,1.4099,25,10,2018
6968,EUR,0.876,25,10,2018
6969,GBP,0.7755,25,10,2018
6970,USD,1.0,26,10,2018
6971,CAD,1.3148,26,10,2018
6972,AUD,1.4228,26,10,2018
6973,EUR,0.8814,26,10,2018
6974,GBP,0.7817,26,10,2018
6975,USD,1.0,27,10,2018
6976,CAD,1.3148,27,10,2018
6977,AUD,1.4228,27,10,2018
6978,EUR,0.8814,27,10,2018
6979,GBP,0.7817,27,10,2018
6980,USD,1.0,28,10,2018
6981,CAD,1.3148,28,10,2018
6982,AUD,1.4228,28,10,2018
6983,EUR,0.8814,28,10,2018
6984,GBP,0.7817,28,10,2018
6985,USD,1.0,29,10,2018
6986,CAD,1.3107,29,10,2018
6987,AUD,1.4112,29,10,2018
6988,EUR,0.8787,29,10,2018
6989,GBP,0.7801,29,10,2018
6990,USD,1.0,30,10,2018
6991,CAD,1.3138,30,10,2018
6992,AUD,1.4092,30,10,2018
6993,EUR,0.8794,30,10,2018
6994,GBP,0.7839,30,10,2018
6995,USD,1.0,31,10,2018
6996,CAD,1.3126,31,10,2018
6997,AUD,1.4112,31,10,2018
6998,EUR,0.8835,31,10,2018
6999,GBP,0.7852,31,10,2018
7000,USD,1.0,1,11,2018
7001,CAD,1.3082,1,11,2018
7002,AUD,1.3918,1,11,2018
7003,EUR,0.8777,1,11,2018
7004,GBP,0.7739,1,11,2018
7005,USD,1.0,2,11,2018
7006,CAD,1.31,2,11,2018
7007,AUD,1.3874,2,11,2018
7008,EUR,0.8759,2,11,2018
7009,GBP,0.7696,2,11,2018
7010,USD,1.0,3,11,2018
7011,CAD,1.31,3,11,2018
7012,AUD,1.3874,3,11,2018
7013,EUR,0.8759,3,11,2018
7014,GBP,0.7696,3,11,2018
7015,USD,1.0,4,11,2018
7016,CAD,1.31,4,11,2018
7017,AUD,1.3874,4,11,2018
7018,EUR,0.8759,4,11,2018
7019,GBP,0.7696,4,11,2018
7020,USD,1.0,5,11,2018
7021,CAD,1.3093,5,11,2018
7022,AUD,1.3899,5,11,2018
7023,EUR,0.8795,5,11,2018
7024,GBP,0.7699,5,11,2018
7025,USD,1.0,6,11,2018
7026,CAD,1.3122,6,11,2018
7027,AUD,1.3816,6,11,2018
7028,EUR,0.875,6,11,2018
7029,GBP,0.764,6,11,2018
7030,USD,1.0,7,11,2018
7031,CAD,1.3075,7,11,2018
7032,AUD,1.3711,7,11,2018
7033,EUR,0.8705,7,11,2018
7034,GBP,0.7609,7,11,2018
7035,USD,1.0,8,11,2018
7036,CAD,1.3106,8,11,2018
7037,AUD,1.3715,8,11,2018
7038,EUR,0.8754,8,11,2018
7039,GBP,0.763,8,11,2018
7040,USD,1.0,9,11,2018
7041,CAD,1.3193,9,11,2018
7042,AUD,1.3805,9,11,2018
7043,EUR,0.8814,9,11,2018
7044,GBP,0.7673,9,11,2018
7045,USD,1.0,10,11,2018
7046,CAD,1.3193,10,11,2018
7047,AUD,1.3805,10,11,2018
7048,EUR,0.8814,10,11,2018
7049,GBP,0.7673,10,11,2018
7050,USD,1.0,11,11,2018
7051,CAD,1.3193,11,11,2018
7052,AUD,1.3805,11,11,2018
7053,EUR,0.8814,11,11,2018
7054,GBP,0.7673,11,11,2018
7055,USD,1.0,12,11,2018
7056,CAD,1.3203,12,11,2018
7057,AUD,1.3869,12,11,2018
7058,EUR,0.8877,12,11,2018
7059,GBP,0.7773,12,11,2018
7060,USD,1.0,13,11,2018
7061,CAD,1.3221,13,11,2018
7062,AUD,1.3878,13,11,2018
7063,EUR,0.888,13,11,2018
7064,GBP,0.7721,13,11,2018
7065,USD,1.0,14,11,2018
7066,CAD,1.3223,14,11,2018
7067,AUD,1.3861,14,11,2018
7068,EUR,0.8853,14,11,2018
7069,GBP,0.7706,14,11,2018
7070,USD,1.0,15,11,2018
7071,CAD,1.3223,15,11,2018
7072,AUD,1.3767,15,11,2018
7073,EUR,0.8846,15,11,2018
7074,GBP,0.7817,15,11,2018
7075,USD,1.0,16,11,2018
7076,CAD,1.3181,16,11,2018
7077,AUD,1.377,16,11,2018
7078,EUR,0.8814,16,11,2018
7079,GBP,0.7787,16,11,2018
7080,USD,1.0,17,11,2018
7081,CAD,1.3181,17,11,2018
7082,AUD,1.377,17,11,2018
7083,EUR,0.8814,17,11,2018
7084,GBP,0.7787,17,11,2018
7085,USD,1.0,18,11,2018
7086,CAD,1.3181,18,11,2018
7087,AUD,1.377,18,11,2018
7088,EUR,0.8814,18,11,2018
7089,GBP,0.7787,18,11,2018
7090,USD,1.0,19,11,2018
7091,CAD,1.3175,19,11,2018
7092,AUD,1.3704,19,11,2018
7093,EUR,0.8751,19,11,2018
7094,GBP,0.7796,19,11,2018
7095,USD,1.0,20,11,2018
7096,CAD,1.3196,20,11,2018
7097,AUD,1.3757,20,11,2018
7098,EUR,0.8756,20,11,2018
7099,GBP,0.7785,20,11,2018
7100,USD,1.0,21,11,2018
7101,CAD,1.3274,21,11,2018
7102,AUD,1.3783,21,11,2018
7103,EUR,0.8765,21,11,2018
7104,GBP,0.781,21,11,2018
7105,USD,1.0,22,11,2018
7106,CAD,1.3219,22,11,2018
7107,AUD,1.3787,22,11,2018
7108,EUR,0.877,22,11,2018
7109,GBP,0.777,22,11,2018
7110,USD,1.0,23,11,2018
7111,CAD,1.323,23,11,2018
7112,AUD,1.3837,23,11,2018
7113,EUR,0.8809,23,11,2018
7114,GBP,0.7794,23,11,2018
7115,USD,1.0,24,11,2018
7116,CAD,1.323,24,11,2018
7117,AUD,1.3837,24,11,2018
7118,EUR,0.8809,24,11,2018
7119,GBP,0.7794,24,11,2018
7120,USD,1.0,25,11,2018
7121,CAD,1.323,25,11,2018
7122,AUD,1.3837,25,11,2018
7123,EUR,0.8809,25,11,2018
7124,GBP,0.7794,25,11,2018
7125,USD,1.0,26,11,2018
7126,CAD,1.321,26,11,2018
7127,AUD,1.3785,26,11,2018
7128,EUR,0.88,26,11,2018
7129,GBP,0.7783,26,11,2018
7130,USD,1.0,27,11,2018
7131,CAD,1.3257,27,11,2018
7132,AUD,1.3799,27,11,2018
7133,EUR,0.8828,27,11,2018
7134,GBP,0.7834,27,11,2018
7135,USD,1.0,28,11,2018
7136,CAD,1.3325,28,11,2018
7137,AUD,1.382,28,11,2018
7138,EUR,0.8862,28,11,2018
7139,GBP,0.782,28,11,2018
7140,USD,1.0,29,11,2018
7141,CAD,1.3276,29,11,2018
7142,AUD,1.3634,29,11,2018
7143,EUR,0.8782,29,11,2018
7144,GBP,0.7828,29,11,2018
7145,USD,1.0,30,11,2018
7146,CAD,1.3308,30,11,2018
7147,AUD,1.3703,30,11,2018
7148,EUR,0.8804,30,11,2018
7149,GBP,0.7841,30,11,2018
7150,USD,1.0,1,12,2018
7151,CAD,1.3308,1,12,2018
7152,AUD,1.3703,1,12,2018
7153,EUR,0.8804,1,12,2018
7154,GBP,0.7841,1,12,2018
7155,USD,1.0,2,12,2018
7156,CAD,1.3308,2,12,2018
7157,AUD,1.3703,2,12,2018
7158,EUR,0.8804,2,12,2018
7159,GBP,0.7841,2,12,2018
7160,USD,1.0,3,12,2018
7161,CAD,1.3176,3,12,2018
7162,AUD,1.3549,3,12,2018
7163,EUR,0.8825,3,12,2018
7164,GBP,0.7867,3,12,2018
7165,USD,1.0,4,12,2018
7166,CAD,1.3175,4,12,2018
7167,AUD,1.3543,4,12,2018
7168,EUR,0.8765,4,12,2018
7169,GBP,0.7806,4,12,2018
7170,USD,1.0,5,12,2018
7171,CAD,1.3278,5,12,2018
7172,AUD,1.3712,5,12,2018
7173,EUR,0.8807,5,12,2018
7174,GBP,0.7829,5,12,2018
7175,USD,1.0,6,12,2018
7176,CAD,1.3416,6,12,2018
7177,AUD,1.3871,6,12,2018
7178,EUR,0.881,6,12,2018
7179,GBP,0.7835,6,12,2018
7180,USD,1.0,7,12,2018
7181,CAD,1.3394,7,12,2018
7182,AUD,1.3865,7,12,2018
7183,EUR,0.8794,7,12,2018
7184,GBP,0.7834,7,12,2018
7185,USD,1.0,8,12,2018
7186,CAD,1.3394,8,12,2018
7187,AUD,1.3865,8,12,2018
7188,EUR,0.8794,8,12,2018
7189,GBP,0.7834,8,12,2018
7190,USD,1.0,9,12,2018
7191,CAD,1.3394,9,12,2018
7192,AUD,1.3865,9,12,2018
7193,EUR,0.8794,9,12,2018
7194,GBP,0.7834,9,12,2018
7195,USD,1.0,10,12,2018
7196,CAD,1.332,10,12,2018
7197,AUD,1.3866,10,12,2018
7198,EUR,0.8753,10,12,2018
7199,GBP,0.7899,10,12,2018
7200,USD,1.0,11,12,2018
7201,CAD,1.3392,11,12,2018
7202,AUD,1.3866,11,12,2018
7203,EUR,0.8788,11,12,2018
7204,GBP,0.7929,11,12,2018
7205,USD,1.0,12,12,2018
7206,CAD,1.337,12,12,2018
7207,AUD,1.3866,12,12,2018
7208,EUR,0.8814,12,12,2018
7209,GBP,0.7944,12,12,2018
7210,USD,1.0,13,12,2018
7211,CAD,1.3361,13,12,2018
7212,AUD,1.3833,13,12,2018
7213,EUR,0.8794,13,12,2018
7214,GBP,0.7902,13,12,2018
7215,USD,1.0,14,12,2018
7216,CAD,1.3376,14,12,2018
7217,AUD,1.3959,14,12,2018
7218,EUR,0.8861,14,12,2018
7219,GBP,0.7961,14,12,2018
7220,USD,1.0,15,12,2018
7221,CAD,1.3376,15,12,2018
7222,AUD,1.3959,15,12,2018
7223,EUR,0.8861,15,12,2018
7224,GBP,0.7961,15,12,2018
7225,USD,1.0,16,12,2018
7226,CAD,1.3376,16,12,2018
7227,AUD,1.3959,16,12,2018
7228,EUR,0.8861,16,12,2018
7229,GBP,0.7961,16,12,2018
7230,USD,1.0,17,12,2018
7231,CAD,1.3393,17,12,2018
7232,AUD,1.3933,17,12,2018
7233,EUR,0.8818,17,12,2018
7234,GBP,0.7926,17,12,2018
7235,USD,1.0,18,12,2018
7236,CAD,1.3403,18,12,2018
7237,AUD,1.3896,18,12,2018
7238,EUR,0.879,18,12,2018
7239,GBP,0.7886,18,12,2018
7240,USD,1.0,19,12,2018
7241,CAD,1.3443,19,12,2018
7242,AUD,1.3923,19,12,2018
7243,EUR,0.8768,19,12,2018
7244,GBP,0.7919,19,12,2018
7245,USD,1.0,20,12,2018
7246,CAD,1.347,20,12,2018
7247,AUD,1.4016,20,12,2018
7248,EUR,0.8733,20,12,2018
7249,GBP,0.7889,20,12,2018
7250,USD,1.0,21,12,2018
7251,CAD,1.3544,21,12,2018
7252,AUD,1.4089,21,12,2018
7253,EUR,0.8761,21,12,2018
7254,GBP,0.7904,21,12,2018
7255,USD,1.0,22,12,2018
7256,CAD,1.3544,22,12,2018
7257,AUD,1.4089,22,12,2018
7258,EUR,0.8761,22,12,2018
7259,GBP,0.7904,22,12,2018
7260,USD,1.0,23,12,2018
7261,CAD,1.3544,23,12,2018
7262,AUD,1.4089,23,12,2018
7263,EUR,0.8761,23,12,2018
7264,GBP,0.7904,23,12,2018
7265,USD,1.0,24,12,2018
7266,CAD,1.3592,24,12,2018
7267,AUD,1.4188,24,12,2018
7268,EUR,0.8766,24,12,2018
7269,GBP,0.7893,24,12,2018
7270,USD,1.0,25,12,2018
7271,CAD,1.3592,25,12,2018
7272,AUD,1.4188,25,12,2018
7273,EUR,0.8766,25,12,2018
7274,GBP,0.7893,25,12,2018
7275,USD,1.0,26,12,2018
7276,CAD,1.3592,26,12,2018
7277,AUD,1.4188,26,12,2018
7278,EUR,0.8766,26,12,2018
7279,GBP,0.7893,26,12,2018
7280,USD,1.0,27,12,2018
7281,CAD,1.3624,27,12,2018
7282,AUD,1.4205,27,12,2018
7283,EUR,0.879,27,12,2018
7284,GBP,0.7917,27,12,2018
7285,USD,1.0,28,12,2018
7286,CAD,1.3621,28,12,2018
7287,AUD,1.4157,28,12,2018
7288,EUR,0.8731,28,12,2018
7289,GBP,0.7881,28,12,2018
7290,USD,1.0,29,12,2018
7291,CAD,1.3621,29,12,2018
7292,AUD,1.4157,29,12,2018
7293,EUR,0.8731,29,12,2018
7294,GBP,0.7881,29,12,2018
7295,USD,1.0,30,12,2018
7296,CAD,1.3621,30,12,2018
7297,AUD,1.4157,30,12,2018
7298,EUR,0.8731,30,12,2018
7299,GBP,0.7881,30,12,2018
7300,USD,1.0,31,12,2018
7301,CAD,1.3629,31,12,2018
7302,AUD,1.4166,31,12,2018
7303,EUR,0.8734,31,12,2018
7304,GBP,0.7812,31,12,2018
7305,USD,1.0,1,1,2019
7306,CAD,1.3629,1,1,2019
7307,AUD,1.4166,1,1,2019
7308,EUR,0.8734,1,1,2019
7309,GBP,0.7812,1,1,2019
7310,USD,1.0,2,1,2019
7311,CAD,1.3641,2,1,2019
7312,AUD,1.4278,2,1,2019
7313,EUR,0.8774,2,1,2019
7314,GBP,0.7911,2,1,2019
7315,USD,1.0,3,1,2019
7316,CAD,1.3564,3,1,2019
