,Order Number,Line Item,CustomerKey,StoreKey,ProductKey,Quantity,Currency,Order day,Order month,Order year
31565,31565,1500009,1,1131576,38,1572,1,GBP,8,2,2019
31566,31566,1500010,1,1353710,47,1632,7,USD,8,2,2019
31567,31567,1500011,1,205333,0,554,6,CAD,8,2,2019
31568,31568,1500011,2,205333,0,61,3,CAD,8,2,2019
31569,31569,1500011,3,205333,0,1295,2,CAD,8,2,2019
31570,31570,1500011,4,205333,0,1536,1,CAD,8,2,2019
31571,31571,1500012,1,1908923,55,124,1,USD,8,2,2019
31572,31572,1500012,2,1908923,55,1466,3,USD,8,2,2019
31573,31573,1500012,3,1908923,55,340,4,USD,8,2,2019
31574,31574,1500012,4,1908923,55,1418,1,USD,8,2,2019
31575,31575,1500012,5,1908923,55,1584,2,USD,8,2,2019
31576,31576,1500012,6,1908923,55,1713,4,USD,8,2,2019
31577,31577,1500013,1,1908818,50,423,1,USD,8,2,2019
31578,31578,1500014,1,744459,30,2510,5,EUR,8,2,2019
31579,31579,1500015,1,1645441,48,1601,2,USD,8,2,2019
31580,31580,1500015,2,1645441,48,2511,3,USD,8,2,2019
31581,31581,1500015,3,1645441,48,434,1,USD,8,2,2019
31582,31582,1500016,1,1724786,61,99,1,USD,8,2,2019
31583,31583,1500017,1,1410778,0,434,2,USD,8,2,2019
31584,31584,1500017,2,1410778,0,2097,2,USD,8,2,2019
31585,31585,1500017,3,1410778,0,1707,1,USD,8,2,2019
31586,31586,1500017,4,1410778,0,1777,3,USD,8,2,2019
31587,31587,1500017,5,1410778,0,460,7,USD,8,2,2019
31588,31588,1500017,6,1410778,0,1605,3,USD,8,2,2019
31589,31589,1500018,1,2087433,65,734,2,USD,8,2,2019
31590,31590,1500018,2,2087433,65,1161,3,USD,8,2,2019
31591,31591,1500019,1,1925694,66,112,3,USD,8,2,2019
31592,31592,1500020,1,1571781,47,2128,4,USD,8,2,2019
31593,31593,1500021,1,1649468,0,1681,10,USD,8,2,2019
31594,31594,1500021,2,1649468,0,322,2,USD,8,2,2019
31595,31595,1500022,1,1860488,0,437,1,USD,8,2,2019
31596,31596,1500022,2,1860488,0,1004,3,USD,8,2,2019
31597,31597,1500023,1,1633425,48,447,1,USD,8,2,2019
31598,31598,1500023,2,1633425,48,2284,3,USD,8,2,2019
31599,31599,1500023,3,1633425,48,1424,2,USD,8,2,2019
31600,31600,1500023,4,1633425,48,1254,1,USD,8,2,2019
31601,31601,1500023,5,1633425,48,271,1,USD,8,2,2019
31602,31602,1500024,1,1751015,47,490,1,USD,8,2,2019
31603,31603,1500024,2,1751015,47,830,1,USD,8,2,2019
31604,31604,1500024,3,1751015,47,1515,7,USD,8,2,2019
31605,31605,1500024,4,1751015,47,459,4,USD,8,2,2019
31606,31606,1500024,5,1751015,47,1435,8,USD,8,2,2019
31607,31607,1500024,6,1751015,47,435,10,USD,8,2,2019
31608,31608,1501000,1,775239,30,88,8,EUR,9,2,2019
31609,31609,1501000,3,775239,30,426,4,EUR,9,2,2019
31610,31610,1501000,4,775239,30,1620,1,EUR,9,2,2019
31611,31611,1501001,1,777688,0,2098,5,EUR,9,2,2019
31612,31612,1501001,2,777688,0,2093,4,EUR,9,2,2019
31613,31613,1501001,3,777688,0,455,2,EUR,9,2,2019
31614,31614,1501002,1,570530,27,1523,3,EUR,9,2,2019
31615,31615,1501002,2,570530,27,512,2,EUR,9,2,2019
31616,31616,1501003,1,317971,10,419,2,CAD,9,2,2019
31617,31617,1501003,2,317971,10,1150,3,CAD,9,2,2019
31618,31618,1501004,1,1861020,47,454,7,USD,9,2,2019
31619,31619,1501004,2,1861020,47,283,3,USD,9,2,2019
31620,31620,1501005,1,1210809,51,950,3,USD,9,2,2019
31621,31621,1501006,1,307703,10,952,1,CAD,9,2,2019
31622,31622,1501006,2,307703,10,1633,5,CAD,9,2,2019
31623,31623,1501006,3,307703,10,447,1,CAD,9,2,2019
31624,31624,1501006,4,307703,10,1794,1,CAD,9,2,2019
31625,31625,1501006,5,307703,10,2010,3,CAD,9,2,2019
31626,31626,1501007,1,1295740,55,1652,1,USD,9,2,2019
31627,31627,1501008,1,1677794,57,1613,4,USD,9,2,2019
31628,31628,1501008,2,1677794,57,1684,2,USD,9,2,2019
31629,31629,1501010,1,1577659,61,62,2,USD,9,2,2019
31630,31630,1501010,2,1577659,61,1408,1,USD,9,2,2019
31631,31631,1501010,3,1577659,61,2174,4,USD,9,2,2019
31632,31632,1501010,4,1577659,61,2090,1,USD,9,2,2019
31633,31633,1501011,1,1969970,53,488,7,USD,9,2,2019
31634,31634,1501011,2,1969970,53,2113,2,USD,9,2,2019
31635,31635,1501011,3,1969970,53,1477,3,USD,9,2,2019
31636,31636,1501011,4,1969970,53,1476,3,USD,9,2,2019
31637,31637,1501012,1,1455437,44,427,2,USD,9,2,2019
31638,31638,1501013,1,1240492,61,113,1,USD,9,2,2019
31639,31639,1501013,2,1240492,61,1664,1,USD,9,2,2019
31640,31640,1501013,3,1240492,61,66,2,USD,9,2,2019
31641,31641,1501014,1,1292219,0,1619,8,USD,9,2,2019
31642,31642,1501014,2,1292219,0,2100,4,USD,9,2,2019
31643,31643,1501014,3,1292219,0,1580,1,USD,9,2,2019
31644,31644,1501015,1,1465839,48,474,8,USD,9,2,2019
31645,31645,1501016,1,548685,22,701,2,EUR,9,2,2019
31646,31646,1501017,1,1137620,42,578,7,GBP,9,2,2019
31647,31647,1501018,1,1007733,37,416,2,GBP,9,2,2019
31648,31648,1501018,2,1007733,37,1434,2,GBP,9,2,2019
31649,31649,1501018,3,1007733,37,46,1,GBP,9,2,2019
31650,31650,1501019,1,1965339,0,456,1,USD,9,2,2019
31651,31651,1501019,2,1965339,0,1307,8,USD,9,2,2019
31652,31652,1501020,1,692856,15,864,3,EUR,9,2,2019
31653,31653,1501020,2,692856,15,443,6,EUR,9,2,2019
31654,31654,1501021,1,222617,10,535,2,CAD,9,2,2019
31655,31655,1501023,1,646010,13,332,4,EUR,9,2,2019
31656,31656,1501023,2,646010,13,402,1,EUR,9,2,2019
31657,31657,1501025,1,179144,6,1064,3,AUD,9,2,2019
31658,31658,1501025,2,179144,6,1640,2,AUD,9,2,2019
31659,31659,1501025,3,179144,6,665,4,AUD,9,2,2019
31660,31660,1501025,4,179144,6,2107,2,AUD,9,2,2019
31661,31661,1501026,1,1450086,43,1908,4,USD,9,2,2019
31662,31662,1501027,1,491106,22,338,3,EUR,9,2,2019
31663,31663,1501027,2,491106,22,55,2,EUR,9,2,2019
31664,31664,1501027,3,491106,22,1633,2,EUR,9,2,2019
31665,31665,1501028,1,40669,6,1547,3,AUD,9,2,2019
31666,31666,1501028,2,40669,6,393,6,AUD,9,2,2019
31667,31667,1501029,1,717000,29,1057,6,EUR,9,2,2019
31668,31668,1501030,1,1505443,55,458,6,USD,9,2,2019
31669,31669,1501031,1,1702638,44,475,2,USD,9,2,2019
31670,31670,1501034,1,295102,9,179,3,CAD,9,2,2019
31671,31671,1501034,2,295102,9,457,1,CAD,9,2,2019
31672,31672,1501035,1,1822685,64,1606,10,USD,9,2,2019
31673,31673,1501035,2,1822685,64,109,2,USD,9,2,2019
31674,31674,1501036,1,946737,0,1059,1,GBP,9,2,2019
31675,31675,1501036,2,946737,0,2512,3,GBP,9,2,2019
31676,31676,1501037,1,2035762,57,1367,3,USD,9,2,2019
31677,31677,1501037,2,2035762,57,1253,2,USD,9,2,2019
31678,31678,1501039,1,1740873,47,60,3,USD,9,2,2019
31679,31679,1501040,1,1885351,0,1690,3,USD,9,2,2019
31680,31680,1501041,1,1551319,0,1439,4,USD,9,2,2019
31681,31681,1501041,2,1551319,0,962,6,USD,9,2,2019
31682,31682,1501042,1,23599,0,428,2,AUD,9,2,2019
31683,31683,1501042,2,23599,0,2065,4,AUD,9,2,2019
31684,31684,1501042,3,23599,0,526,4,AUD,9,2,2019
31685,31685,1501042,4,23599,0,1441,5,AUD,9,2,2019
31686,31686,1502000,1,705074,30,2505,2,EUR,10,2,2019
31687,31687,1502000,2,705074,30,1643,6,EUR,10,2,2019
31688,31688,1502000,3,705074,30,146,2,EUR,10,2,2019
31689,31689,1502000,4,705074,30,1772,5,EUR,10,2,2019
31690,31690,1502001,1,887549,34,114,1,EUR,10,2,2019
31691,31691,1502001,3,887549,34,1321,3,EUR,10,2,2019
31692,31692,1502001,4,887549,34,898,2,EUR,10,2,2019
31693,31693,1502002,1,407047,22,1497,3,EUR,10,2,2019
31694,31694,1502002,2,407047,22,181,6,EUR,10,2,2019
31695,31695,1502002,3,407047,22,1556,7,EUR,10,2,2019
31696,31696,1502003,1,1959688,59,973,3,USD,10,2,2019
31697,31697,1502003,2,1959688,59,1543,1,USD,10,2,2019
31698,31698,1502003,3,1959688,59,109,2,USD,10,2,2019
31699,31699,1502003,4,1959688,59,2287,2,USD,10,2,2019
31700,31700,1502003,5,1959688,59,1720,1,USD,10,2,2019
31701,31701,1502003,6,1959688,59,401,1,USD,10,2,2019
31702,31702,1502003,7,1959688,59,1820,7,USD,10,2,2019
31703,31703,1503000,1,643624,0,1468,2,EUR,11,2,2019
31704,31704,1503000,2,643624,0,1168,4,EUR,11,2,2019
31705,31705,1503001,1,443720,23,1817,1,EUR,11,2,2019
31706,31706,1503002,1,1693028,0,430,6,USD,11,2,2019
31707,31707,1503002,2,1693028,0,2489,2,USD,11,2,2019
31708,31708,1503002,3,1693028,0,1539,4,USD,11,2,2019
31709,31709,1503003,1,365565,8,2094,3,CAD,11,2,2019
31710,31710,1503005,1,649267,15,455,6,EUR,11,2,2019
31711,31711,1503007,1,647154,14,1075,1,EUR,11,2,2019
31712,31712,1503007,2,647154,14,1319,7,EUR,11,2,2019
31713,31713,1503007,3,647154,14,115,3,EUR,11,2,2019
31714,31714,1503008,1,774483,30,67,4,EUR,11,2,2019
31715,31715,1503008,2,774483,30,87,5,EUR,11,2,2019
31716,31716,1503008,3,774483,30,2492,1,EUR,11,2,2019
31717,31717,1503009,1,1415440,59,644,1,USD,11,2,2019
31718,31718,1503009,2,1415440,59,1698,8,USD,11,2,2019
31719,31719,1503010,1,1295834,47,2006,4,USD,11,2,2019
31720,31720,1503011,1,443881,24,1509,2,EUR,11,2,2019
31721,31721,1503011,2,443881,24,1796,6,EUR,11,2,2019
31722,31722,1503011,3,443881,24,2510,7,EUR,11,2,2019
31723,31723,1503012,1,1765910,0,454,1,USD,11,2,2019
31724,31724,1503013,1,2055764,0,1666,1,USD,11,2,2019
31725,31725,1503013,2,2055764,0,1722,7,USD,11,2,2019
31726,31726,1503014,1,1932072,54,367,3,USD,11,2,2019
31727,31727,1503014,2,1932072,54,1592,2,USD,11,2,2019
31728,31728,1503014,3,1932072,54,392,1,USD,11,2,2019
31729,31729,1503016,1,1247074,50,1453,2,USD,11,2,2019
31730,31730,1503017,1,1259925,55,456,3,USD,11,2,2019
31731,31731,1503017,2,1259925,55,1577,7,USD,11,2,2019
31732,31732,1503017,3,1259925,55,2086,1,USD,11,2,2019
31733,31733,1503018,1,967098,40,1615,6,GBP,11,2,2019
31734,31734,1503019,1,1751091,57,1616,5,USD,11,2,2019
31735,31735,1503019,2,1751091,57,50,4,USD,11,2,2019
31736,31736,1503019,3,1751091,57,1803,5,USD,11,2,2019
31737,31737,1503020,1,713424,30,149,1,EUR,11,2,2019
31738,31738,1503020,2,713424,30,1445,1,EUR,11,2,2019
31739,31739,1503020,3,713424,30,692,1,EUR,11,2,2019
31740,31740,1503020,4,713424,30,1777,1,EUR,11,2,2019
31741,31741,1503021,1,1921651,62,57,2,USD,11,2,2019
31742,31742,1503021,2,1921651,62,715,4,USD,11,2,2019
31743,31743,1503021,3,1921651,62,1558,2,USD,11,2,2019
31744,31744,1503022,1,1397652,59,2515,3,USD,11,2,2019
31745,31745,1504000,1,1829393,48,947,4,USD,12,2,2019
31746,31746,1504000,2,1829393,48,2511,1,USD,12,2,2019
31747,31747,1504000,3,1829393,48,1634,6,USD,12,2,2019
31748,31748,1504001,1,773587,29,445,5,EUR,12,2,2019
31749,31749,1504001,2,773587,29,460,4,EUR,12,2,2019
31750,31750,1504002,1,1148932,42,1337,4,GBP,12,2,2019
31751,31751,1504002,2,1148932,42,1739,2,GBP,12,2,2019
31752,31752,1504003,1,983539,39,439,5,GBP,12,2,2019
31753,31753,1504003,2,983539,39,182,3,GBP,12,2,2019
31754,31754,1504004,1,921171,37,1479,5,GBP,12,2,2019
31755,31755,1504005,1,1718031,48,35,1,USD,12,2,2019
31756,31756,1504005,2,1718031,48,67,1,USD,12,2,2019
31757,31757,1504006,1,1567347,43,183,6,USD,12,2,2019
31758,31758,1504006,2,1567347,43,146,6,USD,12,2,2019
31759,31759,1504006,3,1567347,43,1408,3,USD,12,2,2019
31760,31760,1504007,1,1867082,59,1175,1,USD,12,2,2019
31761,31761,1504008,1,1720025,45,1454,5,USD,12,2,2019
31762,31762,1504008,2,1720025,45,76,8,USD,12,2,2019
31763,31763,1504008,3,1720025,45,454,1,USD,12,2,2019
31764,31764,1504009,1,215895,9,1573,3,CAD,12,2,2019
31765,31765,1504009,2,215895,9,1650,2,CAD,12,2,2019
31766,31766,1504009,3,215895,9,436,3,CAD,12,2,2019
31767,31767,1504009,4,215895,9,440,3,CAD,12,2,2019
31768,31768,1504009,5,215895,9,1282,1,CAD,12,2,2019
31769,31769,1504009,6,215895,9,442,1,CAD,12,2,2019
31770,31770,1504009,7,215895,9,1469,6,CAD,12,2,2019
31771,31771,1504010,1,2091204,63,100,1,USD,12,2,2019
31772,31772,1504011,1,1132370,42,1633,2,GBP,12,2,2019
31773,31773,1504012,1,744667,30,1256,3,EUR,12,2,2019
31774,31774,1504013,1,1489054,55,1644,1,USD,12,2,2019
31775,31775,1504014,1,1895744,65,462,3,USD,12,2,2019
31776,31776,1504015,1,1723332,51,162,5,USD,12,2,2019
31777,31777,1504015,2,1723332,51,425,4,USD,12,2,2019
31778,31778,1504015,3,1723332,51,1789,2,USD,12,2,2019
31779,31779,1504016,1,1549671,44,1219,8,USD,12,2,2019
31780,31780,1504016,2,1549671,44,488,2,USD,12,2,2019
31781,31781,1504016,3,1549671,44,1074,6,USD,12,2,2019
31782,31782,1504016,4,1549671,44,15,10,USD,12,2,2019
31783,31783,1504017,1,914878,40,1034,5,GBP,12,2,2019
31784,31784,1504017,2,914878,40,454,4,GBP,12,2,2019
31785,31785,1504019,1,1056363,38,2504,1,GBP,12,2,2019
31786,31786,1504020,1,1483469,50,1649,1,USD,12,2,2019
31787,31787,1504020,2,1483469,50,78,7,USD,12,2,2019
31788,31788,1504021,1,727060,0,458,1,EUR,12,2,2019
31789,31789,1504021,2,727060,0,1683,3,EUR,12,2,2019
31790,31790,1504021,3,727060,0,2490,1,EUR,12,2,2019
31791,31791,1504022,1,570530,23,169,3,EUR,12,2,2019
31792,31792,1504022,2,570530,23,2119,7,EUR,12,2,2019
31793,31793,1504023,1,1365286,48,458,2,USD,12,2,2019
31794,31794,1504023,2,1365286,48,69,2,USD,12,2,2019
31795,31795,1504024,1,2040948,54,622,3,USD,12,2,2019
31796,31796,1504025,1,380256,8,451,1,CAD,12,2,2019
31797,31797,1504025,2,380256,8,2494,3,CAD,12,2,2019
31798,31798,1504025,3,380256,8,1596,3,CAD,12,2,2019
31799,31799,1504027,1,991965,42,1521,5,GBP,12,2,2019
31800,31800,1504027,2,991965,42,1297,4,GBP,12,2,2019
31801,31801,1504027,3,991965,42,74,6,GBP,12,2,2019
31802,31802,1504028,1,1378598,0,103,6,USD,12,2,2019
31803,31803,1504028,2,1378598,0,2500,3,USD,12,2,2019
31804,31804,1504029,1,633448,16,1817,1,EUR,12,2,2019
31805,31805,1504029,2,633448,16,2025,3,EUR,12,2,2019
31806,31806,1504029,3,633448,16,1479,3,EUR,12,2,2019
31807,31807,1504030,1,1670150,43,1464,1,USD,12,2,2019
31808,31808,1504030,2,1670150,43,1622,10,USD,12,2,2019
31809,31809,1504030,3,1670150,43,1482,3,USD,12,2,2019
31810,31810,1504030,4,1670150,43,1999,2,USD,12,2,2019
31811,31811,1504030,5,1670150,43,1706,7,USD,12,2,2019
31812,31812,1504030,6,1670150,43,914,3,USD,12,2,2019
31813,31813,1504031,1,265666,0,1597,6,CAD,12,2,2019
31814,31814,1504032,1,340339,0,1582,2,CAD,12,2,2019
31815,31815,1504032,2,340339,0,1571,4,CAD,12,2,2019
31816,31816,1505000,1,1588825,59,834,1,USD,13,2,2019
31817,31817,1505000,2,1588825,59,1739,3,USD,13,2,2019
31818,31818,1505001,1,1706633,54,105,8,USD,13,2,2019
31819,31819,1505001,2,1706633,54,2488,2,USD,13,2,2019
31820,31820,1505001,3,1706633,54,1461,6,USD,13,2,2019
31821,31821,1505002,1,1142741,38,49,7,GBP,13,2,2019
31822,31822,1505003,1,446515,22,1382,5,EUR,13,2,2019
31823,31823,1505003,2,446515,22,1358,1,EUR,13,2,2019
31824,31824,1505005,1,1307638,64,2512,1,USD,13,2,2019
31825,31825,1505006,1,1947939,64,422,1,USD,13,2,2019
31826,31826,1505008,1,545755,0,439,2,EUR,13,2,2019
31827,31827,1505008,2,545755,0,703,7,EUR,13,2,2019
31828,31828,1505008,3,545755,0,574,3,EUR,13,2,2019
31829,31829,1505009,1,1540569,45,144,1,USD,13,2,2019
31830,31830,1505009,2,1540569,45,424,1,USD,13,2,2019
31831,31831,1505009,3,1540569,45,280,1,USD,13,2,2019
31832,31832,1505009,4,1540569,45,1814,1,USD,13,2,2019
31833,31833,1505010,1,788414,29,740,1,EUR,13,2,2019
31834,31834,1505010,2,788414,29,1637,2,EUR,13,2,2019
31835,31835,1505010,3,788414,29,1450,9,EUR,13,2,2019
31836,31836,1505010,4,788414,29,694,1,EUR,13,2,2019
31837,31837,1505011,1,1388801,0,91,1,USD,13,2,2019
31838,31838,1505011,3,1388801,0,1426,3,USD,13,2,2019
31839,31839,1505011,4,1388801,0,1198,2,USD,13,2,2019
31840,31840,1505012,1,1674200,50,1696,1,USD,13,2,2019
31841,31841,1505013,1,1187717,37,456,1,GBP,13,2,2019
31842,31842,1505013,2,1187717,37,163,2,GBP,13,2,2019
31843,31843,1505013,3,1187717,37,972,3,GBP,13,2,2019
31844,31844,1505014,1,540791,0,1074,1,EUR,13,2,2019
31845,31845,1505014,2,540791,0,1471,2,EUR,13,2,2019
31846,31846,1505015,1,1893869,48,2091,1,USD,13,2,2019
31847,31847,1505015,2,1893869,48,43,6,USD,13,2,2019
31848,31848,1505017,1,1928016,59,418,7,USD,13,2,2019
31849,31849,1505018,1,816916,34,1524,1,EUR,13,2,2019
31850,31850,1505019,1,1596027,51,820,1,USD,13,2,2019
31851,31851,1505020,1,1034311,36,1742,2,GBP,13,2,2019
31852,31852,1505020,2,1034311,36,1608,4,GBP,13,2,2019
31853,31853,1505022,1,1745111,0,2088,4,USD,13,2,2019
31854,31854,1505023,1,1089414,42,438,1,GBP,13,2,2019
31855,31855,1505023,2,1089414,42,1775,1,GBP,13,2,2019
31856,31856,1505023,3,1089414,42,431,2,GBP,13,2,2019
31857,31857,1505023,4,1089414,42,2489,3,GBP,13,2,2019
31858,31858,1505025,1,975773,38,1628,3,GBP,13,2,2019
31859,31859,1505026,1,1514787,57,1683,3,USD,13,2,2019
31860,31860,1505026,2,1514787,57,1604,2,USD,13,2,2019
31861,31861,1505026,3,1514787,57,1742,4,USD,13,2,2019
31862,31862,1505026,4,1514787,57,1330,4,USD,13,2,2019
31863,31863,1505027,1,1124706,40,711,3,GBP,13,2,2019
31864,31864,1505028,1,850625,31,1695,3,EUR,13,2,2019
31865,31865,1505028,2,850625,31,1413,1,EUR,13,2,2019
31866,31866,1505029,1,1167961,38,2494,3,GBP,13,2,2019
31867,31867,1505029,2,1167961,38,1511,2,GBP,13,2,2019
31868,31868,1505029,3,1167961,38,1392,3,GBP,13,2,2019
31869,31869,1505030,1,1322959,66,83,2,USD,13,2,2019
31870,31870,1505031,1,1141652,40,114,2,GBP,13,2,2019
31871,31871,1505032,1,1698828,47,84,3,USD,13,2,2019
31872,31872,1505032,2,1698828,47,1614,6,USD,13,2,2019
31873,31873,1505033,1,610088,12,34,7,EUR,13,2,2019
31874,31874,1505033,3,610088,12,637,5,EUR,13,2,2019
31875,31875,1505033,4,610088,12,657,4,EUR,13,2,2019
31876,31876,1505033,5,610088,12,25,4,EUR,13,2,2019
31877,31877,1505033,6,610088,12,1753,5,EUR,13,2,2019
31878,31878,1505034,1,1127638,42,1785,1,GBP,13,2,2019
31879,31879,1505035,1,884538,0,1809,3,EUR,13,2,2019
31880,31880,1505038,1,1431715,0,2085,7,USD,13,2,2019
31881,31881,1505038,2,1431715,0,99,3,USD,13,2,2019
31882,31882,1505039,1,1929334,0,79,5,USD,13,2,2019
31883,31883,1505039,2,1929334,0,48,1,USD,13,2,2019
31884,31884,1505040,1,41281,5,730,1,AUD,13,2,2019
31885,31885,1505040,2,41281,5,1769,2,AUD,13,2,2019
31886,31886,1505040,3,41281,5,1461,1,AUD,13,2,2019
31887,31887,1505040,4,41281,5,7,3,AUD,13,2,2019
31888,31888,1505041,1,1556134,0,597,2,USD,13,2,2019
31889,31889,1505041,2,1556134,0,439,3,USD,13,2,2019
31890,31890,1505042,1,1130382,0,1546,3,GBP,13,2,2019
31891,31891,1505042,2,1130382,0,2077,1,GBP,13,2,2019
31892,31892,1505042,3,1130382,0,1583,1,GBP,13,2,2019
31893,31893,1505042,4,1130382,0,327,4,GBP,13,2,2019
31894,31894,1505042,5,1130382,0,1540,1,GBP,13,2,2019
31895,31895,1505043,1,383279,8,1532,3,CAD,13,2,2019
31896,31896,1505043,2,383279,8,443,1,CAD,13,2,2019
31897,31897,1505044,1,1968385,51,1340,1,USD,13,2,2019
31898,31898,1505044,2,1968385,51,1411,2,USD,13,2,2019
31899,31899,1505044,3,1968385,51,1468,1,USD,13,2,2019
31900,31900,1505044,4,1968385,51,1697,2,USD,13,2,2019
31901,31901,1505045,1,654485,18,1654,1,EUR,13,2,2019
31902,31902,1505045,2,654485,18,2087,9,EUR,13,2,2019
31903,31903,1505045,3,654485,18,1108,7,EUR,13,2,2019
31904,31904,1505046,1,559585,0,200,1,EUR,13,2,2019
31905,31905,1505046,2,559585,0,1601,3,EUR,13,2,2019
31906,31906,1505047,1,2013811,0,1388,1,USD,13,2,2019
31907,31907,1505049,1,1645326,61,1615,1,USD,13,2,2019
31908,31908,1506001,1,376053,10,113,8,CAD,14,2,2019
31909,31909,1506001,3,376053,10,32,1,CAD,14,2,2019
31910,31910,1506001,5,376053,10,1593,3,CAD,14,2,2019
31911,31911,1506001,6,376053,10,426,2,CAD,14,2,2019
31912,31912,1506003,1,999701,37,1691,3,GBP,14,2,2019
31913,31913,1506003,2,999701,37,1446,3,GBP,14,2,2019
31914,31914,1506003,3,999701,37,1503,1,GBP,14,2,2019
31915,31915,1506004,1,1579553,64,911,2,USD,14,2,2019
31916,31916,1506004,2,1579553,64,1590,6,USD,14,2,2019
31917,31917,1506004,3,1579553,64,1384,1,USD,14,2,2019
31918,31918,1506004,4,1579553,64,621,7,USD,14,2,2019
31919,31919,1506005,1,524920,0,1796,3,EUR,14,2,2019
31920,31920,1506005,2,524920,0,1551,4,EUR,14,2,2019
31921,31921,1506007,1,940066,0,353,3,GBP,14,2,2019
31922,31922,1506007,2,940066,0,830,1,GBP,14,2,2019
31923,31923,1506007,3,940066,0,723,1,GBP,14,2,2019
31924,31924,1506007,4,940066,0,453,4,GBP,14,2,2019
31925,31925,1506008,1,1335615,65,1654,5,USD,14,2,2019
31926,31926,1506009,1,1097307,40,1493,7,GBP,14,2,2019
31927,31927,1506010,1,2090023,43,1657,1,USD,14,2,2019
31928,31928,1506010,2,2090023,43,1473,3,USD,14,2,2019
31929,31929,1506012,1,1425577,53,553,1,USD,14,2,2019
31930,31930,1506012,2,1425577,53,421,1,USD,14,2,2019
31931,31931,1506012,3,1425577,53,451,2,USD,14,2,2019
31932,31932,1506013,1,914790,0,1801,2,GBP,14,2,2019
31933,31933,1506014,1,559303,24,446,1,EUR,14,2,2019
31934,31934,1506014,2,559303,24,29,1,EUR,14,2,2019
31935,31935,1506015,1,1527714,47,1563,1,USD,14,2,2019
31936,31936,1506015,2,1527714,47,188,3,USD,14,2,2019
31937,31937,1506016,1,1785644,61,97,1,USD,14,2,2019
31938,31938,1506016,2,1785644,61,1580,5,USD,14,2,2019
31939,31939,1506016,3,1785644,61,2316,6,USD,14,2,2019
31940,31940,1506018,1,2050396,55,1979,1,USD,14,2,2019
31941,31941,1506018,2,2050396,55,974,2,USD,14,2,2019
31942,31942,1506018,3,2050396,55,1600,3,USD,14,2,2019
31943,31943,1506019,1,1653624,45,453,2,USD,14,2,2019
31944,31944,1506019,2,1653624,45,1319,1,USD,14,2,2019
31945,31945,1506019,3,1653624,45,1550,7,USD,14,2,2019
31946,31946,1506020,1,1929478,43,2114,2,USD,14,2,2019
31947,31947,1506020,2,1929478,43,1714,3,USD,14,2,2019
31948,31948,1506020,3,1929478,43,1567,8,USD,14,2,2019
31949,31949,1506020,4,1929478,43,111,6,USD,14,2,2019
31950,31950,1506021,1,1803346,54,458,2,USD,14,2,2019
31951,31951,1506021,2,1803346,54,67,4,USD,14,2,2019
31952,31952,1506021,3,1803346,54,122,9,USD,14,2,2019
31953,31953,1506022,1,1451966,0,115,3,USD,14,2,2019
31954,31954,1506023,1,1294164,65,437,1,USD,14,2,2019
31955,31955,1506023,2,1294164,65,455,8,USD,14,2,2019
31956,31956,1506023,3,1294164,65,1443,2,USD,14,2,2019
31957,31957,1506024,1,1535424,43,762,2,USD,14,2,2019
31958,31958,1506024,2,1535424,43,69,7,USD,14,2,2019
31959,31959,1506024,3,1535424,43,10,6,USD,14,2,2019
31960,31960,1506024,4,1535424,43,109,1,USD,14,2,2019
31961,31961,1506025,1,1086276,37,431,7,GBP,14,2,2019
31962,31962,1506025,2,1086276,37,1431,3,GBP,14,2,2019
31963,31963,1506026,1,1454859,44,471,9,USD,14,2,2019
31964,31964,1506027,1,1559125,48,1584,3,USD,14,2,2019
31965,31965,1506027,2,1559125,48,1770,2,USD,14,2,2019
31966,31966,1506028,1,686451,14,2145,2,EUR,14,2,2019
31967,31967,1506029,1,1239780,0,1712,5,USD,14,2,2019
31968,31968,1506029,2,1239780,0,1751,2,USD,14,2,2019
31969,31969,1506029,3,1239780,0,360,3,USD,14,2,2019
31970,31970,1506030,1,212167,8,1619,4,CAD,14,2,2019
31971,31971,1506030,2,212167,8,427,1,CAD,14,2,2019
31972,31972,1506030,3,212167,8,1034,1,CAD,14,2,2019
31973,31973,1506031,1,1106087,0,1784,7,GBP,14,2,2019
31974,31974,1506032,1,63681,0,1907,2,AUD,14,2,2019
31975,31975,1506032,2,63681,0,1752,2,AUD,14,2,2019
31976,31976,1506032,3,63681,0,1490,10,AUD,14,2,2019
31977,31977,1506032,4,63681,0,242,1,AUD,14,2,2019
31978,31978,1506033,1,1813998,61,1661,1,USD,14,2,2019
31979,31979,1506034,1,1194367,36,1711,3,GBP,14,2,2019
31980,31980,1506034,2,1194367,36,263,1,GBP,14,2,2019
31981,31981,1506034,3,1194367,36,927,7,GBP,14,2,2019
31982,31982,1506035,1,2053838,54,1982,3,USD,14,2,2019
31983,31983,1506035,2,2053838,54,428,2,USD,14,2,2019
31984,31984,1506036,1,238678,10,1138,4,CAD,14,2,2019
31985,31985,1506036,2,238678,10,125,1,CAD,14,2,2019
31986,31986,1506036,3,238678,10,351,3,CAD,14,2,2019
31987,31987,1506036,4,238678,10,422,2,CAD,14,2,2019
31988,31988,1506036,5,238678,10,83,4,CAD,14,2,2019
31989,31989,1506036,6,238678,10,1466,6,CAD,14,2,2019
31990,31990,1506036,7,238678,10,1767,7,CAD,14,2,2019
31991,31991,1506037,1,1997765,43,460,1,USD,14,2,2019
